"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
8.32646772851156e-17,0.528378748689576,0.998,0.941,1.94098289219333e-12,"0","RPS4X"
1.04245847706547e-16,0.687041257734414,0.941,0.793,2.43007495588732e-12,"0","SARAF"
1.34156115317247e-16,1.62137475864577,0.793,0.254,3.12731320416034e-12,"0","GZMH"
5.09282846134076e-16,1.65932063562589,0.648,0.264,1.18718924262314e-11,"0","RNF125"
6.34322558503454e-16,1.27185656319456,0.893,0.655,1.4786693161274e-11,"0","SRSF7"
6.71224209480031e-16,1.76857718811404,0.734,0.25,1.5646907547189e-11,"0","CD2"
8.99561557518277e-16,1.09778273873157,0.787,0.563,2.09696794673086e-11,"0","SELENOK"
2.2255042765755e-15,0.605723554081529,1,0.999,5.18787301912515e-11,"0","B2M"
2.82706371984905e-15,1.36169896212203,0.703,0.275,6.59016823734012e-11,"0","LCK"
3.33220268583599e-15,2.5094861731293,0.516,0.106,7.76769768095228e-11,"0","KLRG1"
4.5263449559003e-15,1.74004430189577,0.515,0.159,1.05513627266992e-10,"0","SAMD3"
4.81245210379061e-15,1.52552884908246,0.563,0.246,1.12183070991463e-10,"0","AC058791.1"
5.48500800055141e-15,2.3158136742643,0.38,0.089,1.27861021500854e-10,"0","CD5"
7.75893225748833e-15,1.03900391033889,0.862,0.563,1.8086846985431e-10,"0","TNFAIP3"
1.16753897834962e-14,1.59773930044321,0.602,0.217,2.7216501124308e-10,"0","SYTL3"
1.28413816541419e-14,1.40658102166575,0.799,0.327,2.99345447739702e-10,"0","SYNE2"
1.70466323400609e-14,1.69034079639304,0.51,0.213,3.9737404647916e-10,"0","CREM"
1.86175373440117e-14,0.516386427981225,0.98,0.887,4.33993413026257e-10,"0","RPL36AL"
1.93448617390637e-14,1.27823609092831,0.761,0.295,4.50948071999315e-10,"0","C12orf75"
2.60916192374915e-14,0.786891967479988,0.958,0.763,6.08221736045164e-10,"0","AES"
3.19494865053645e-14,1.55216518942156,0.6,0.207,7.44774479926551e-10,"0","STAT4"
4.84030872475111e-14,1.26716821756812,0.593,0.275,1.12832436682673e-09,"0","SLC38A1"
4.89936735942608e-14,0.531969375196923,0.994,0.908,1.14209152515581e-09,"0","RPSA"
5.67511819383407e-14,1.16538271174725,0.615,0.368,1.32292680216466e-09,"0","CNOT6L"
5.98295234325605e-14,0.647484400108137,0.901,0.753,1.39468602073642e-09,"0","FUS"
9.17361529726738e-14,1.18395474018442,0.746,0.414,2.138461461946e-09,"0","STK17A"
1.27270368800097e-13,1.24735472995306,0.43,0.204,2.96679956709907e-09,"0","ZNF331"
1.50401914599783e-13,0.872824202102205,0.961,0.717,3.50601903123554e-09,"0","HCST"
2.97744865359511e-13,0.817036445483147,0.955,0.84,6.94073055639555e-09,"0","TSC22D3"
6.21853997665469e-13,1.16964456437249,0.751,0.456,1.44960385395797e-08,"0","LEPROTL1"
6.44931562646266e-13,0.691392899822055,0.991,0.894,1.50339996568471e-08,"0","CALM1"
7.24666283546391e-13,1.291883023353,0.513,0.216,1.68926957357499e-08,"0","FKBP11"
1.0146651499591e-12,1.00841992678233,0.687,0.409,2.36528593106965e-08,"0","DDIT4"
1.06094697816244e-12,1.33931756506119,0.528,0.279,2.47317350079446e-08,"0","NR4A2"
1.21387249706397e-12,2.68200950937824,0.251,0.05,2.82965817790581e-08,"0","CXCR3"
1.35764968291761e-12,2.04816557445378,0.418,0.106,3.16481717584925e-08,"0","LINC01871"
1.42647403291042e-12,1.11592991566164,0.615,0.351,3.32525361811749e-08,"0","MGAT4A"
2.38957442413368e-12,1.03838180883723,0.782,0.52,5.57033694009803e-08,"0","FYN"
2.46312856518123e-12,0.930132644951624,0.957,0.766,5.74179899829396e-08,"0","CD52"
2.98619711887394e-12,1.24240436023665,0.681,0.421,6.96112410380705e-08,"0","EML4"
4.95823424063527e-12,0.552551298613221,0.986,0.933,1.15581398383449e-07,"0","UBC"
8.91242889861516e-12,1.2053090543983,0.745,0.471,2.07757630055618e-07,"0","JUN"
9.4189708153425e-12,0.714119599227253,0.94,0.713,2.19565628676449e-07,"0","CD99"
9.46169781363757e-12,1.62709006887581,0.449,0.169,2.20561637733705e-07,"0","RASGRP1"
1.74089745972927e-11,0.671037697676135,0.672,0.33,4.0582060683749e-07,"0","CD7"
1.89375082139459e-11,0.839070900511446,0.892,0.676,4.41452253975292e-07,"0","LITAF"
4.81249355480631e-11,0.82407683325839,0.81,0.286,1.1218403725609e-06,"0","CTSW"
5.84559640397394e-11,0.519779315253412,0.999,0.98,1.36266697773036e-06,"0","HLA-C"
6.95894174985717e-11,1.49953203707658,0.51,0.254,1.6221989113092e-06,"0","ATG2A"
1.01246902180565e-10,1.55279055274732,0.435,0.157,2.36016653673114e-06,"0","CD96"
1.10149765708162e-10,0.835391795288221,0.654,0.372,2.56770118842296e-06,"0","PIK3IP1"
1.46986172957895e-10,1.21365244172273,0.611,0.28,3.4263946778215e-06,"0","SYNE1"
1.4803984633454e-10,0.519848366723572,0.722,0.588,3.45095685790447e-06,"0","HERPUD1"
1.65562753603952e-10,1.3118539910642,0.691,0.324,3.85943334926172e-06,"0","CLEC2D"
2.03308649331529e-10,1.15059800708999,0.614,0.346,4.73932792456726e-06,"0","PTPN7"
3.32580433706743e-10,0.969980070148831,0.774,0.402,7.75278249013789e-06,"0","IFITM1"
3.94311174440652e-10,0.846632047141199,0.961,0.869,9.19178778738603e-06,"0","RPS26"
8.6810540562914e-10,1.5607028405031,0.578,0.301,2.02364051106209e-05,"0","DNAJB1"
9.81085746191124e-10,0.549452014379284,0.952,0.783,2.28700898294613e-05,"0","NPM1"
1.2381742238479e-09,0.741750539296842,0.719,0.556,2.88630793321184e-05,"0","CYTIP"
1.36392262700602e-09,1.53265659961048,0.345,0.142,3.17944003581373e-05,"0","LINC00513"
1.54973589046893e-09,1.46102239775059,0.544,0.206,3.61258933427213e-05,"0","ITM2A"
1.64653414184853e-09,1.26835439659492,0.54,0.221,3.83823573806311e-05,"0","PRKCH"
